step,volume,free_surface_area,singularity_count
3839,6.7400425673e-02,6.8499958515e-01,9.0000000000e+00
3840,6.7375421524e-02,6.7499959469e-01,1.5000000000e+01
3841,6.7425422370e-02,6.8499958515e-01,1.2000000000e+01
3842,6.7400418222e-02,6.5499955416e-01,1.0000000000e+01
3843,6.7400418222e-02,6.3499957323e-01,1.1000000000e+01
3844,6.7425422370e-02,6.3499957323e-01,8.0000000000e+00
3845,6.7375428975e-02,6.2999957800e-01,1.1000000000e+01
3846,6.7325420678e-02,6.4999955893e-01,1.1000000000e+01
3847,6.7325420678e-02,6.4999955893e-01,1.0000000000e+01
3848,6.7325420678e-02,6.5999954939e-01,1.3000000000e+01
3849,6.7375421524e-02,6.7999953032e-01,1.4000000000e+01
3850,6.7325420678e-02,6.7999953032e-01,1.1000000000e+01
3851,6.7475423217e-02,6.7999958992e-01,1.1000000000e+01
3852,6.7500419915e-02,6.7999958992e-01,1.5000000000e+01
3853,6.7350424826e-02,6.8999958038e-01,1.1000000000e+01
3854,6.7275419831e-02,6.9999957085e-01,1.2000000000e+01
3855,6.7300416529e-02,6.9499963522e-01,9.0000000000e+00
3856,6.7325420678e-02,6.5999960899e-01,4.0000000000e+00
3857,6.7300423980e-02,6.6999959946e-01,1.4000000000e+01
3858,6.7275419831e-02,6.5999960899e-01,1.3000000000e+01
3859,6.7300423980e-02,6.5999960899e-01,7.0000000000e+00
3860,6.7375421524e-02,6.7999964952e-01,7.0000000000e+00
3861,6.7300416529e-02,6.7999964952e-01,1.2000000000e+01
3862,6.7350424826e-02,6.5999960899e-01,9.0000000000e+00
3863,6.7325420678e-02,6.3999962807e-01,1.2000000000e+01
3864,6.7375421524e-02,6.2999963760e-01,8.0000000000e+00
3865,6.7350417376e-02,6.3999962807e-01,8.0000000000e+00
3866,6.7425422370e-02,6.4999961853e-01,9.0000000000e+00
3867,6.7475423217e-02,6.5999960899e-01,1.5000000000e+01
3868,6.7450426519e-02,6.6499960423e-01,9.0000000000e+00
3869,6.7525416613e-02,6.5499961376e-01,9.0000000000e+00
3870,6.7575417459e-02,6.6499960423e-01,1.0000000000e+01
3871,6.7525416613e-02,6.6499966383e-01,1.5000000000e+01
3872,6.7500419915e-02,6.7499965429e-01,7.0000000000e+00
3873,6.7525424063e-02,6.6999965906e-01,5.0000000000e+00
3874,6.7550420761e-02,6.5999966860e-01,7.0000000000e+00
3875,6.7600421607e-02,6.5999966860e-01,7.0000000000e+00
3876,6.7450419068e-02,7.0999962091e-01,8.0000000000e+00
3877,6.7600421607e-02,6.8999963999e-01,1.2000000000e+01
3878,6.7525424063e-02,6.7999958992e-01,6.0000000000e+00
3879,6.7475415766e-02,6.5999966860e-01,4.0000000000e+00
3880,6.7500419915e-02,6.6499966383e-01,1.2000000000e+01
3881,6.7425422370e-02,6.6499960423e-01,1.6000000000e+01
3882,6.7500419915e-02,6.5499967337e-01,9.0000000000e+00
3883,6.7375414073e-02,6.5499967337e-01,8.0000000000e+00
3884,6.7425414920e-02,6.5499967337e-01,1.4000000000e+01
3885,6.7475415766e-02,6.6499960423e-01,1.3000000000e+01
3886,6.7450419068e-02,6.5499961376e-01,9.0000000000e+00
3887,6.7525416613e-02,6.5499961376e-01,8.0000000000e+00
3888,6.7425414920e-02,6.4499968290e-01,1.3000000000e+01
3889,6.7475415766e-02,6.6499966383e-01,7.0000000000e+00
3890,6.7450411618e-02,6.6499966383e-01,1.0000000000e+01
3891,6.7550420761e-02,6.5499967337e-01,8.0000000000e+00
3892,6.7550413311e-02,6.4499962330e-01,1.0000000000e+01
3893,6.7500419915e-02,6.4499962330e-01,9.0000000000e+00
3894,6.7550413311e-02,6.3499969244e-01,8.0000000000e+00
3895,6.7550413311e-02,6.4499968290e-01,7.0000000000e+00
3896,6.7550420761e-02,6.3499969244e-01,8.0000000000e+00
3897,6.7550420761e-02,6.4499968290e-01,1.2000000000e+01
3898,6.7550420761e-02,6.7499965429e-01,1.2000000000e+01
3899,6.7600421607e-02,6.6499966383e-01,1.3000000000e+01
3900,6.7525416613e-02,6.4499968290e-01,1.1000000000e+01
3901,6.7600421607e-02,6.2499970198e-01,5.0000000000e+00
3902,6.7650415003e-02,6.2499970198e-01,1.1000000000e+01
3903,6.7700415850e-02,6.2499970198e-01,1.3000000000e+01
3904,6.7650422454e-02,6.3499969244e-01,1.2000000000e+01
3905,6.7600414157e-02,6.3499969244e-01,1.0000000000e+01
3906,6.7725419998e-02,6.1499971151e-01,1.0000000000e+01
3907,6.7800417542e-02,6.2499970198e-01,9.0000000000e+00
3908,6.7775413394e-02,6.3499969244e-01,7.0000000000e+00
3909,6.7700415850e-02,6.1999970675e-01,1.3000000000e+01
3910,6.7675411701e-02,6.2999969721e-01,7.0000000000e+00
3911,6.7700423300e-02,6.2999969721e-01,1.3000000000e+01
3912,6.7625410855e-02,6.4999973774e-01,1.0000000000e+01
3913,6.7625418305e-02,6.4999973774e-01,1.0000000000e+01
3914,6.7625418305e-02,6.2999975681e-01,9.0000000000e+00
3915,6.7550413311e-02,6.3999974728e-01,8.0000000000e+00
3916,6.7525416613e-02,6.4999973774e-01,8.0000000000e+00
3917,6.7475415766e-02,6.5999972820e-01,1.2000000000e+01
3918,6.7525416613e-02,6.6999971867e-01,8.0000000000e+00
3919,6.7450411618e-02,6.4999973774e-01,1.1000000000e+01
3920,6.7500412464e-02,6.4499974251e-01,1.0000000000e+01
3921,6.7525416613e-02,6.4499974251e-01,1.3000000000e+01
3922,6.7525409162e-02,6.3499969244e-01,4.0000000000e+00
3923,6.7475415766e-02,6.3499969244e-01,6.0000000000e+00
3924,6.7500412464e-02,6.3499969244e-01,1.0000000000e+01
3925,6.7525409162e-02,6.3499969244e-01,1.1000000000e+01
3926,6.7600414157e-02,6.1499971151e-01,1.8000000000e+01
3927,6.7600414157e-02,6.1499971151e-01,1.2000000000e+01
3928,6.7550413311e-02,6.1499971151e-01,1.4000000000e+01
3929,6.7550413311e-02,5.9999972582e-01,6.0000000000e+00
3930,6.7575410008e-02,6.2999969721e-01,1.4000000000e+01
3931,6.7600406706e-02,6.3999968767e-01,7.0000000000e+00
3932,6.7575417459e-02,6.3999968767e-01,5.0000000000e+00
3933,6.7550413311e-02,6.2999969721e-01,9.0000000000e+00
3934,6.7575410008e-02,6.4999973774e-01,1.3000000000e+01
3935,6.7600406706e-02,6.2999969721e-01,1.5000000000e+01
3936,6.7550413311e-02,6.2999969721e-01,1.7000000000e+01
3937,6.7550405860e-02,6.5999966860e-01,6.0000000000e+00
3938,6.7600406706e-02,6.3999968767e-01,1.3000000000e+01
3939,6.7650407553e-02,6.3999968767e-01,1.6000000000e+01
3940,6.7650407553e-02,6.3999968767e-01,1.4000000000e+01
3941,6.7575410008e-02,6.4999967813e-01,1.5000000000e+01
3942,6.7600414157e-02,6.4999967813e-01,9.0000000000e+00
3943,6.7550413311e-02,6.5999972820e-01,1.3000000000e+01
3944,6.7525401711e-02,6.5999972820e-01,1.2000000000e+01
3945,6.7500412464e-02,6.3999974728e-01,1.1000000000e+01
3946,6.7475415766e-02,6.1999970675e-01,1.0000000000e+01
3947,6.7525409162e-02,6.1999970675e-01,1.1000000000e+01
3948,6.7575410008e-02,6.6999965906e-01,1.2000000000e+01
3949,6.7525409162e-02,6.6999965906e-01,1.5000000000e+01
3950,6.7525409162e-02,6.3999968767e-01,1.1000000000e+01
3951,6.7575410008e-02,6.3999974728e-01,9.0000000000e+00
3952,6.7525409162e-02,6.4999973774e-01,1.1000000000e+01
3953,6.7550413311e-02,6.3999974728e-01,5.0000000000e+00
3954,6.7550413311e-02,6.3999974728e-01,1.3000000000e+01
3955,6.7425407469e-02,6.5999972820e-01,1.1000000000e+01
3956,6.7475408316e-02,6.6999971867e-01,8.0000000000e+00
3957,6.7525409162e-02,6.3999974728e-01,8.0000000000e+00
3958,6.7475408316e-02,6.7499971390e-01,9.0000000000e+00
3959,6.7500405014e-02,6.6499972343e-01,1.3000000000e+01
3960,6.7600414157e-02,6.6499972343e-01,1.2000000000e+01
3961,6.7550413311e-02,6.4499974251e-01,1.6000000000e+01
3962,6.7575410008e-02,6.2499976158e-01,1.3000000000e+01
3963,6.7575410008e-02,6.2499976158e-01,1.1000000000e+01
3964,6.7650407553e-02,6.0499978065e-01,1.4000000000e+01
3965,6.7675411701e-02,6.3499975204e-01,7.0000000000e+00
3966,6.7650407553e-02,6.1499977112e-01,1.0000000000e+01
3967,6.7650407553e-02,6.3499981165e-01,1.2000000000e+01
3968,6.7650415003e-02,6.4499974251e-01,1.0000000000e+01
3969,6.7600406706e-02,6.8499970436e-01,1.3000000000e+01
3970,6.7625410855e-02,6.4499974251e-01,9.0000000000e+00
3971,6.7500405014e-02,6.7499977350e-01,1.3000000000e+01
3972,6.7475408316e-02,6.2499982119e-01,1.1000000000e+01
3973,6.7450404167e-02,6.1499983072e-01,1.0000000000e+01
3974,6.7475400865e-02,6.1499983072e-01,8.0000000000e+00
3975,6.7550405860e-02,6.3499981165e-01,1.0000000000e+01
3976,6.7525409162e-02,6.3499981165e-01,7.0000000000e+00
3977,6.7550405860e-02,6.3499981165e-01,1.0000000000e+01
3978,6.7575410008e-02,6.2499982119e-01,8.0000000000e+00
3979,6.7550405860e-02,6.4499980211e-01,1.1000000000e+01
3980,6.7575410008e-02,6.1499983072e-01,1.0000000000e+01
3981,6.7625410855e-02,6.1499983072e-01,1.1000000000e+01
3982,6.7625410855e-02,6.1499983072e-01,7.0000000000e+00
3983,6.7650407553e-02,6.1499983072e-01,8.0000000000e+00
3984,6.7625410855e-02,5.9499984980e-01,8.0000000000e+00
3985,6.7675411701e-02,5.9499984980e-01,1.2000000000e+01
3986,6.7650407553e-02,6.0499984026e-01,8.0000000000e+00
3987,6.7625403404e-02,6.1499983072e-01,1.0000000000e+01
3988,6.7625410855e-02,6.1499983072e-01,1.2000000000e+01
3989,6.7675411701e-02,6.0499984026e-01,9.0000000000e+00
3990,6.7725405097e-02,5.9499984980e-01,4.0000000000e+00
3991,6.7675404251e-02,5.9499984980e-01,1.6000000000e+01
3992,6.7700408399e-02,6.1499983072e-01,9.0000000000e+00
3993,6.7675404251e-02,6.3499981165e-01,7.0000000000e+00
3994,6.7575402558e-02,6.2499982119e-01,1.6000000000e+01
3995,6.7650407553e-02,6.2499982119e-01,1.2000000000e+01
3996,6.7625403404e-02,6.2499982119e-01,9.0000000000e+00
3997,6.7600406706e-02,6.3499981165e-01,1.2000000000e+01
3998,6.7525401711e-02,6.2499982119e-01,6.0000000000e+00
3999,6.7450404167e-02,6.1499983072e-01,1.1000000000e+01
4000,6.7425400019e-02,6.3499987125e-01,5.0000000000e+00
4001,6.7425400019e-02,6.3499987125e-01,5.0000000000e+00
4002,6.7475400865e-02,6.3499981165e-01,5.0000000000e+00
4003,6.7475408316e-02,6.3499981165e-01,8.0000000000e+00
4004,6.7500405014e-02,6.5499985218e-01,1.3000000000e+01
4005,6.7525401711e-02,6.5499979258e-01,1.3000000000e+01
4006,6.7475400865e-02,6.7499977350e-01,1.2000000000e+01
4007,6.7575395107e-02,6.4499980211e-01,1.0000000000e+01
4008,6.7525401711e-02,6.3499981165e-01,8.0000000000e+00
4009,6.7675404251e-02,5.9499984980e-01,1.9000000000e+01
4010,6.7650400102e-02,5.7499986887e-01,6.0000000000e+00
4011,6.7700400949e-02,5.7499986887e-01,1.5000000000e+01
4012,6.7700400949e-02,5.7499986887e-01,1.1000000000e+01
4013,6.7700400949e-02,5.7499986887e-01,7.0000000000e+00
4014,6.7650400102e-02,6.1499983072e-01,5.0000000000e+00
4015,6.7600399256e-02,6.1499983072e-01,5.0000000000e+00
4016,6.7625403404e-02,5.9499984980e-01,8.0000000000e+00
4017,6.7600399256e-02,6.2499982119e-01,8.0000000000e+00
4018,6.7625395954e-02,6.0499984026e-01,1.1000000000e+01
4019,6.7625395954e-02,6.2499982119e-01,8.0000000000e+00
4020,6.7575395107e-02,6.2499982119e-01,7.0000000000e+00
4021,6.7600399256e-02,6.2499982119e-01,1.2000000000e+01
4022,6.7525401711e-02,6.4999979734e-01,1.1000000000e+01
4023,6.7550398409e-02,6.5499979258e-01,1.3000000000e+01
4024,6.7550398409e-02,6.5499979258e-01,1.3000000000e+01
4025,6.7550398409e-02,6.3499981165e-01,7.0000000000e+00
4026,6.7600399256e-02,6.3499981165e-01,1.2000000000e+01
4027,6.7625395954e-02,6.3499981165e-01,7.0000000000e+00
4028,6.7625395954e-02,6.3499981165e-01,1.3000000000e+01
4029,6.7725397646e-02,6.0499984026e-01,7.0000000000e+00
4030,6.7675396800e-02,6.0499984026e-01,9.0000000000e+00
4031,6.7650400102e-02,5.9499984980e-01,7.0000000000e+00
4032,6.7675396800e-02,5.8499985933e-01,1.0000000000e+01
4033,6.7675396800e-02,5.8499985933e-01,8.0000000000e+00
4034,6.7650400102e-02,5.8499985933e-01,1.5000000000e+01
4035,6.7600391805e-02,5.8499985933e-01,1.3000000000e+01
4036,6.7625388503e-02,5.8499985933e-01,1.1000000000e+01
4037,6.7525394261e-02,5.7499986887e-01,8.0000000000e+00
4038,6.7625395954e-02,5.7499986887e-01,8.0000000000e+00
4039,6.7475393414e-02,5.9499984980e-01,1.0000000000e+01
4040,6.7525394261e-02,5.7499986887e-01,9.0000000000e+00
4041,6.7525394261e-02,5.7499986887e-01,1.2000000000e+01
4042,6.7525394261e-02,5.7499986887e-01,7.0000000000e+00
4043,6.7550398409e-02,5.7499986887e-01,6.0000000000e+00
4044,6.7525394261e-02,5.7499986887e-01,5.0000000000e+00
4045,6.7575395107e-02,5.8499985933e-01,1.3000000000e+01
4046,6.7625388503e-02,6.0499984026e-01,1.4000000000e+01
4047,6.7600391805e-02,6.0499984026e-01,1.1000000000e+01
4048,6.7600391805e-02,5.8499985933e-01,1.3000000000e+01
4049,6.7600391805e-02,5.8499985933e-01,1.0000000000e+01
4050,6.7625388503e-02,5.8999985456e-01,1.1000000000e+01
4051,6.7575395107e-02,6.0499984026e-01,6.0000000000e+00
4052,6.7600391805e-02,6.0499984026e-01,1.5000000000e+01
4053,6.7600391805e-02,6.3499981165e-01,1.1000000000e+01
4054,6.7650392652e-02,6.1499983072e-01,8.0000000000e+00
4055,6.7725390196e-02,6.1499983072e-01,6.0000000000e+00
4056,6.7700393498e-02,6.2499982119e-01,6.0000000000e+00
4057,6.7725397646e-02,6.1499983072e-01,8.0000000000e+00
4058,6.7675396800e-02,6.1499983072e-01,8.0000000000e+00
4059,6.7600391805e-02,6.1499983072e-01,1.1000000000e+01
4060,6.7600384355e-02,6.1499983072e-01,1.3000000000e+01
4061,6.7525394261e-02,6.3499981165e-01,6.0000000000e+00
4062,6.7550390959e-02,6.2499982119e-01,9.0000000000e+00
4063,6.7600391805e-02,6.4499980211e-01,1.2000000000e+01
4064,6.7575395107e-02,6.4499980211e-01,7.0000000000e+00
4065,6.7525394261e-02,6.4499980211e-01,7.0000000000e+00
4066,6.7575387657e-02,6.4499980211e-01,7.0000000000e+00
4067,6.7675389349e-02,6.2999981642e-01,1.3000000000e+01
4068,6.7650385201e-02,6.1999982595e-01,8.0000000000e+00
4069,6.7625388503e-02,6.1999982595e-01,7.0000000000e+00
4070,6.7550390959e-02,6.1999982595e-01,1.6000000000e+01
4071,6.7525394261e-02,6.1999982595e-01,1.2000000000e+01
4072,6.7575387657e-02,6.3999980688e-01,8.0000000000e+00
4073,6.7550390959e-02,6.3999980688e-01,1.4000000000e+01
4074,6.7575387657e-02,6.3999980688e-01,6.0000000000e+00
4075,6.7600391805e-02,6.3999980688e-01,8.0000000000e+00
4076,6.7550390959e-02,6.2999981642e-01,1.0000000000e+01
4077,6.7575387657e-02,6.2999981642e-01,1.4000000000e+01
4078,6.7600391805e-02,6.2999981642e-01,1.2000000000e+01
4079,6.7525386810e-02,6.2999981642e-01,1.1000000000e+01
4080,6.7500382662e-02,6.3999980688e-01,1.2000000000e+01
4081,6.7550383508e-02,6.3999980688e-01,6.0000000000e+00
4082,6.7550383508e-02,6.3999980688e-01,1.1000000000e+01
4083,6.7625388503e-02,6.1499983072e-01,9.0000000000e+00
4084,6.7625388503e-02,6.1499983072e-01,9.0000000000e+00
4085,6.7650392652e-02,6.0999983549e-01,6.0000000000e+00
4086,6.7625388503e-02,6.3999980688e-01,7.0000000000e+00
4087,6.7600384355e-02,6.3999980688e-01,1.0000000000e+01
4088,6.7625395954e-02,6.3999980688e-01,1.1000000000e+01
4089,6.7725390196e-02,6.3999980688e-01,1.3000000000e+01
4090,6.7725390196e-02,6.3999980688e-01,9.0000000000e+00
4091,6.7775391042e-02,6.2999981642e-01,1.2000000000e+01
4092,6.7775391042e-02,6.2999981642e-01,1.7000000000e+01
4093,6.7725390196e-02,6.2999981642e-01,1.1000000000e+01
4094,6.7725390196e-02,6.2999981642e-01,1.0000000000e+01
4095,6.7700386047e-02,6.2999981642e-01,1.3000000000e+01
4096,6.7675389349e-02,6.4999979734e-01,1.1000000000e+01
4097,6.7675389349e-02,6.4999979734e-01,1.0000000000e+01
4098,6.7725390196e-02,6.4999979734e-01,7.0000000000e+00
4099,6.7725390196e-02,6.6999977827e-01,1.1000000000e+01
4100,6.7650385201e-02,6.6999977827e-01,1.0000000000e+01
4101,6.7600384355e-02,6.6499978304e-01,1.0000000000e+01
4102,6.7625395954e-02,6.4499980211e-01,7.0000000000e+00
4103,6.7650392652e-02,6.5499979258e-01,8.0000000000e+00
4104,6.7600391805e-02,6.6999977827e-01,1.3000000000e+01
4105,6.7575380206e-02,6.6999977827e-01,1.4000000000e+01
4106,6.7625395954e-02,6.6999977827e-01,1.7000000000e+01
4107,6.7625388503e-02,6.8999975920e-01,1.0000000000e+01
4108,6.7650392652e-02,6.8999975920e-01,8.0000000000e+00
4109,6.7650385201e-02,6.8999975920e-01,8.0000000000e+00
4110,6.7650385201e-02,6.8999975920e-01,8.0000000000e+00
4111,6.7650392652e-02,6.8999975920e-01,6.0000000000e+00
4112,6.7650392652e-02,6.8999975920e-01,1.0000000000e+01
4113,6.7700393498e-02,6.9999974966e-01,1.3000000000e+01
4114,6.7650400102e-02,6.8999975920e-01,1.0000000000e+01
4115,6.7675389349e-02,6.8999975920e-01,1.4000000000e+01
4116,6.7675389349e-02,6.7999976873e-01,6.0000000000e+00
4117,6.7725390196e-02,6.7999976873e-01,1.4000000000e+01
4118,6.7725390196e-02,6.5999978781e-01,9.0000000000e+00
4119,6.7725390196e-02,6.7999976873e-01,1.2000000000e+01
4120,6.7725390196e-02,6.7999976873e-01,1.4000000000e+01
4121,6.7700393498e-02,6.7999976873e-01,9.0000000000e+00
4122,6.7725390196e-02,6.6999977827e-01,1.6000000000e+01
4123,6.7725390196e-02,6.6999977827e-01,1.3000000000e+01
4124,6.7725390196e-02,6.6999977827e-01,1.4000000000e+01
4125,6.7725390196e-02,6.7999976873e-01,1.1000000000e+01
4126,6.7700386047e-02,6.7999976873e-01,1.6000000000e+01
4127,6.7700393498e-02,6.7999976873e-01,1.2000000000e+01
4128,6.7725397646e-02,6.7999976873e-01,1.1000000000e+01
4129,6.7750394344e-02,6.8499976397e-01,9.0000000000e+00
4130,6.7775391042e-02,6.8999975920e-01,1.3000000000e+01
4131,6.7750394344e-02,6.8999975920e-01,1.1000000000e+01
4132,6.7700393498e-02,7.0999974012e-01,7.0000000000e+00
4133,6.7700393498e-02,7.0999974012e-01,7.0000000000e+00
4134,6.7675389349e-02,7.0999974012e-01,6.0000000000e+00
4135,6.7775398493e-02,6.7999976873e-01,6.0000000000e+00
4136,6.7775391042e-02,6.6499978304e-01,1.1000000000e+01
4137,6.7775391042e-02,6.8499976397e-01,1.1000000000e+01
4138,6.7750394344e-02,6.8999975920e-01,1.2000000000e+01
4139,6.7775398493e-02,6.8999975920e-01,8.0000000000e+00
4140,6.7800395191e-02,6.9999974966e-01,7.0000000000e+00
4141,6.7800395191e-02,6.8999975920e-01,8.0000000000e+00
4142,6.7800395191e-02,6.8999975920e-01,1.0000000000e+01
4143,6.7775391042e-02,7.0499974489e-01,1.2000000000e+01
4144,6.7775391042e-02,7.0499974489e-01,1.5000000000e+01
4145,6.7675396800e-02,7.1499973536e-01,1.4000000000e+01
4146,6.7600391805e-02,7.1499973536e-01,7.0000000000e+00
4147,6.7650392652e-02,6.9499975443e-01,5.0000000000e+00
4148,6.7650392652e-02,6.9499975443e-01,8.0000000000e+00
4149,6.7650392652e-02,7.0499974489e-01,8.0000000000e+00
4150,6.7675389349e-02,7.1499973536e-01,1.3000000000e+01
4151,6.7625395954e-02,7.0499974489e-01,1.2000000000e+01
4152,6.7650400102e-02,6.7499977350e-01,1.0000000000e+01
4153,6.7675396800e-02,6.8499976397e-01,7.0000000000e+00
4154,6.7675404251e-02,6.8499976397e-01,1.2000000000e+01
4155,6.7700400949e-02,6.8499976397e-01,1.3000000000e+01
4156,6.7725397646e-02,6.7499977350e-01,1.3000000000e+01
4157,6.7775398493e-02,6.9499975443e-01,1.1000000000e+01
4158,6.7775398493e-02,7.0499974489e-01,1.5000000000e+01
4159,6.7725397646e-02,7.0499974489e-01,6.0000000000e+00
4160,6.7725397646e-02,7.0499974489e-01,8.0000000000e+00
4161,6.7800402641e-02,6.9499975443e-01,7.0000000000e+00
4162,6.7825399339e-02,6.9499975443e-01,1.3000000000e+01
4163,6.7800402641e-02,7.0499974489e-01,1.0000000000e+01
4164,6.7850403488e-02,6.7999976873e-01,1.6000000000e+01
4165,6.7850396037e-02,6.8499976397e-01,1.4000000000e+01
4166,6.7900396883e-02,6.7499977350e-01,1.2000000000e+01
4167,6.7950397730e-02,6.8999975920e-01,1.5000000000e+01
4168,6.7925401032e-02,6.8999975920e-01,1.4000000000e+01
4169,6.7900396883e-02,6.9999974966e-01,1.1000000000e+01
4170,6.7950405180e-02,6.9999974966e-01,7.0000000000e+00
4171,6.7925401032e-02,7.0999974012e-01,8.0000000000e+00
4172,6.7875407636e-02,7.1999973059e-01,8.0000000000e+00
4173,6.7925408483e-02,6.9999974966e-01,1.2000000000e+01
4174,6.8025410175e-02,7.0999974012e-01,1.8000000000e+01
4175,6.7975401878e-02,7.2999972105e-01,4.0000000000e+00
4176,6.8000406027e-02,7.1999973059e-01,9.0000000000e+00
4177,6.7975401878e-02,7.1499973536e-01,1.0000000000e+01
4178,6.8025402725e-02,6.7499977350e-01,2.0000000000e+00
4179,6.8050406873e-02,6.7499977350e-01,1.2000000000e+01
4180,6.8000413477e-02,6.8499976397e-01,1.4000000000e+01
4181,6.7975401878e-02,6.7499977350e-01,5.0000000000e+00
4182,6.7950405180e-02,6.5499979258e-01,1.3000000000e+01
4183,6.8000406027e-02,6.7499977350e-01,8.0000000000e+00
4184,6.7950405180e-02,6.9499975443e-01,1.0000000000e+01
4185,6.7975409329e-02,6.5999978781e-01,1.6000000000e+01
4186,6.7925408483e-02,6.9499975443e-01,9.0000000000e+00
4187,6.7900411785e-02,6.7999976873e-01,1.1000000000e+01
4188,6.7925408483e-02,6.7999976873e-01,1.0000000000e+01
4189,6.7900411785e-02,6.6999977827e-01,8.0000000000e+00
4190,6.7975409329e-02,6.5999978781e-01,1.0000000000e+01
4191,6.8025417626e-02,6.6999977827e-01,1.4000000000e+01
4192,6.8000413477e-02,6.5999978781e-01,1.4000000000e+01
4193,6.7975409329e-02,6.5999978781e-01,9.0000000000e+00
4194,6.7975409329e-02,6.6999977827e-01,1.0000000000e+01
4195,6.8025410175e-02,7.0999974012e-01,1.1000000000e+01
4196,6.8025417626e-02,6.7999976873e-01,1.2000000000e+01
4197,6.8050414324e-02,6.4999979734e-01,9.0000000000e+00
4198,6.8100415170e-02,6.8999975920e-01,1.1000000000e+01
4199,6.8125411868e-02,6.6999977827e-01,1.1000000000e+01
4200,6.8175412714e-02,6.4499980211e-01,1.0000000000e+01
4201,6.8125419319e-02,6.6499978304e-01,6.0000000000e+00
4202,6.7950412631e-02,6.8999975920e-01,1.7000000000e+01
4203,6.7900419235e-02,6.7999976873e-01,1.4000000000e+01
4204,6.7925415933e-02,6.6499978304e-01,1.2000000000e+01
4205,6.7925415933e-02,6.5499979258e-01,1.4000000000e+01
4206,6.7925415933e-02,6.6499978304e-01,1.5000000000e+01
4207,6.7850418389e-02,6.2999981642e-01,1.2000000000e+01
4208,6.7925415933e-02,6.2999981642e-01,1.1000000000e+01
4209,6.7900426686e-02,6.2999981642e-01,1.0000000000e+01
4210,6.8000420928e-02,6.2999981642e-01,1.9000000000e+01
4211,6.8050421774e-02,6.3999980688e-01,1.0000000000e+01
4212,6.7975416780e-02,6.8499976397e-01,8.0000000000e+00
4213,6.8025417626e-02,6.4499980211e-01,1.1000000000e+01
4214,6.8050421774e-02,6.5499979258e-01,1.1000000000e+01
4215,6.8050429225e-02,6.6499978304e-01,1.5000000000e+01
4216,6.8000420928e-02,6.6499978304e-01,1.4000000000e+01
4217,6.7975424230e-02,6.5999978781e-01,6.0000000000e+00
4218,6.8000420928e-02,6.7999976873e-01,1.3000000000e+01
4219,6.7875422537e-02,6.6999971867e-01,1.1000000000e+01
4220,6.7875422537e-02,6.7999976873e-01,7.0000000000e+00
4221,6.7925430834e-02,6.5999978781e-01,1.8000000000e+01
4222,6.7900419235e-02,6.4999973774e-01,1.4000000000e+01
4223,6.7975431681e-02,6.4999973774e-01,1.1000000000e+01
4224,6.7950420082e-02,6.6999971867e-01,1.1000000000e+01
4225,6.8000428379e-02,6.4999973774e-01,1.2000000000e+01
4226,6.7825429142e-02,6.7999970913e-01,1.5000000000e+01
4227,6.7800424993e-02,6.9999969006e-01,1.0000000000e+01
4228,6.7900426686e-02,6.9999969006e-01,1.0000000000e+01
4229,6.7975424230e-02,6.5999972820e-01,8.0000000000e+00
4230,6.7975431681e-02,6.8999969959e-01,5.0000000000e+00
4231,6.8050429225e-02,6.8999969959e-01,1.2000000000e+01
4232,6.8125434220e-02,6.4999973774e-01,1.3000000000e+01
4233,6.8000428379e-02,6.6999971867e-01,1.4000000000e+01
4234,6.8000435829e-02,6.5999972820e-01,1.2000000000e+01
4235,6.7900426686e-02,6.8999969959e-01,1.1000000000e+01
4236,6.7925423384e-02,6.5499973297e-01,9.0000000000e+00
4237,6.7975431681e-02,6.4499974251e-01,9.0000000000e+00
4238,6.8025425076e-02,6.4499974251e-01,8.0000000000e+00
4239,6.8100430071e-02,6.3999974728e-01,8.0000000000e+00
4240,6.8125434220e-02,6.5999972820e-01,1.1000000000e+01
4241,6.8150430918e-02,6.5999972820e-01,8.0000000000e+00
4242,6.8100430071e-02,6.8999969959e-01,9.0000000000e+00
4243,6.8075433373e-02,6.7999970913e-01,1.0000000000e+01
4244,6.8075433373e-02,6.7999970913e-01,7.0000000000e+00
4245,6.8075433373e-02,6.6999971867e-01,9.0000000000e+00
4246,6.8050429225e-02,6.6999971867e-01,2.0000000000e+01
4247,6.8000435829e-02,6.9999969006e-01,1.6000000000e+01
4248,6.7950434983e-02,6.6999965906e-01,1.2000000000e+01
4249,6.7975431681e-02,6.8999963999e-01,1.3000000000e+01
4250,6.7950434983e-02,6.7999964952e-01,1.4000000000e+01
4251,6.7925430834e-02,6.7999964952e-01,1.2000000000e+01
4252,6.7925430834e-02,6.5999966860e-01,1.5000000000e+01
4253,6.7925430834e-02,6.3499969244e-01,7.0000000000e+00
4254,6.7925430834e-02,6.4499968290e-01,1.5000000000e+01
4255,6.7950427532e-02,6.4499968290e-01,1.2000000000e+01
4256,6.8000428379e-02,6.2499964237e-01,6.0000000000e+00
4257,6.7975431681e-02,6.2499964237e-01,1.1000000000e+01
4258,6.8050436676e-02,6.2499964237e-01,1.0000000000e+01
4259,6.8050436676e-02,6.5499961376e-01,1.2000000000e+01
4260,6.8050436676e-02,6.5999960899e-01,8.0000000000e+00
4261,6.8000428379e-02,6.5999960899e-01,8.0000000000e+00
